subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,industry,country,plan_tier_y,seats_y,signup_date,referral_source,is_trial_y,usage_count,usage_duration_secs,error_count,is_beta_feature,total_tickets,resolution_time_hours,satisfaction_score,reason_code,feedback_text,Churned,signup_month,tenure_months
S-5fe191,A-c43359,2024-12-11,2026-02-12 22:02:11.429868,Enterprise,38,7562,90744,False,True,False,False,annual,True,FinTech,US,Pro,38,2024-11-16,organic,False,42.0,17654.0,1.0,0.0,3.0,26.666666666666668,4.0,support,missing features,0,2024-11,14.266666666666667
S-c19e74,A-ffc04f,2024-09-19,2026-02-12 22:02:11.429868,Enterprise,13,0,0,True,False,False,False,annual,True,EdTech,US,Pro,13,2024-06-06,ads,False,59.0,19292.0,5.0,0.0,7.0,17.714285714285715,4.5,unknown,No feedback,0,2024-06,17.033333333333335
S-0e526f,A-e83938,2024-06-26,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,False,False,False,annual,True,DevTools,UK,Pro,2,2023-11-21,other,True,33.0,10153.0,1.0,0.0,4.0,31.0,3.0,features,too expensive,0,2023-11,19.866666666666667
S-beff12,A-f44180,2023-10-17,2026-02-12 22:02:11.429868,Enterprise,9,1791,21492,False,False,False,False,monthly,True,Cybersecurity,UK,Pro,9,2023-02-13,event,False,30.0,13393.0,1.0,1.0,2.0,46.5,5.0,competitor,too expensive,0,2023-02,28.3
S-f9b4d8,A-6843f2,2024-12-31,2026-02-12 22:02:11.429868,Pro,21,1029,12348,False,False,False,False,annual,True,HealthTech,CA,Enterprise,21,2024-12-10,ads,False,9.0,3951.0,0.0,0.0,2.0,36.5,3.0,Active,No feedback,0,2024-12,13.6
S-d76bd0,A-7f29a7,2024-10-08,2024-10-15 00:00:00.000000,Basic,41,779,9348,False,False,False,True,monthly,False,Cybersecurity,UK,Basic,41,2024-09-18,event,True,41.0,8981.0,4.0,0.0,1.0,24.0,4.0,unknown,switched to competitor,1,2024-09,0.23333333333333334
S-edf4e0,A-dbc825,2024-07-01,2026-02-12 22:02:11.429868,Enterprise,22,4378,52536,False,False,False,False,monthly,True,EdTech,FR,Enterprise,19,2024-01-07,partner,False,71.0,16422.0,2.0,0.0,6.0,49.5,4.0,features,too expensive,0,2024-01,19.7
S-326691,A-e40f45,2024-11-24,2024-12-22 00:00:00.000000,Basic,21,399,4788,False,False,False,True,monthly,False,HealthTech,US,Pro,21,2024-04-18,organic,False,85.0,27270.0,6.0,0.0,7.0,26.714285714285715,4.333333333333333,budget,missing features,1,2024-04,0.9333333333333333
S-e7a190,A-0a62f5,2024-12-06,2026-02-12 22:02:11.429868,Basic,22,418,5016,False,False,False,False,annual,True,FinTech,UK,Pro,16,2024-09-11,partner,False,34.0,7106.0,3.0,1.0,2.0,33.5,4.0,features,switched to competitor,0,2024-09,14.433333333333334
S-f73a84,A-2edab2,2024-12-15,2026-02-12 22:02:11.429868,Pro,17,833,9996,False,False,False,False,monthly,True,HealthTech,US,Enterprise,17,2023-11-17,event,False,51.0,10033.0,2.0,1.0,4.0,30.0,3.0,unknown,switched to competitor,0,2023-11,14.133333333333333
S-ba67a5,A-fce879,2024-10-27,2026-02-12 22:02:11.429868,Enterprise,19,3781,45372,False,False,False,False,annual,True,EdTech,UK,Pro,10,2024-09-24,partner,True,74.0,24047.0,1.0,1.0,2.0,28.0,4.0,features,switched to competitor,0,2024-09,15.766666666666667
S-5272ff,A-fda07f,2024-11-10,2026-02-12 22:02:11.429868,Enterprise,69,13731,164772,False,False,False,False,annual,True,Cybersecurity,FR,Basic,7,2024-08-11,partner,False,64.0,25145.0,6.0,1.0,5.0,17.8,4.0,support,missing features,0,2024-08,15.3
S-d407d0,A-b9eed8,2024-11-04,2026-02-12 22:02:11.429868,Pro,11,539,6468,False,False,False,False,annual,True,Cybersecurity,US,Basic,11,2024-02-23,organic,False,56.0,20244.0,5.0,0.0,5.0,29.2,3.75,pricing,switched to competitor,0,2024-02,15.5
S-54d8cf,A-2f6a32,2024-10-13,2026-02-12 22:02:11.429868,Basic,19,361,4332,False,False,False,False,monthly,True,HealthTech,US,Basic,19,2024-08-26,organic,False,52.0,17866.0,5.0,1.0,2.0,41.0,3.5,Active,No feedback,0,2024-08,16.233333333333334
S-bdf7c2,A-c42f1f,2024-10-26,2024-12-24 00:00:00.000000,Pro,11,539,6468,False,False,True,True,annual,True,HealthTech,US,Pro,8,2024-07-28,other,False,49.0,11073.0,1.0,1.0,9.0,31.333333333333332,4.0,Active,No feedback,1,2024-07,1.9666666666666666
S-e9257d,A-5b1bcd,2024-12-31,2026-02-12 22:02:11.429868,Pro,73,3577,42924,False,True,False,False,annual,False,DevTools,US,Pro,73,2023-09-16,organic,False,56.0,10465.0,4.0,0.0,4.0,43.25,4.5,competitor,No feedback,0,2023-09,13.6
S-c15f06,A-82d8a6,2024-12-27,2026-02-12 22:02:11.429868,Pro,33,1617,19404,False,True,True,False,monthly,True,Cybersecurity,UK,Basic,5,2024-11-28,ads,False,60.0,18686.0,2.0,2.0,5.0,42.2,3.5,features,switched to competitor,0,2024-11,13.733333333333333
S-fbc35d,A-a8b49c,2024-10-17,2026-02-12 22:02:11.429868,Pro,7,343,4116,False,False,False,False,annual,True,Cybersecurity,UK,Basic,7,2023-10-06,partner,False,48.0,15472.0,10.0,1.0,1.0,72.0,4.0,features,missing features,0,2023-10,16.1
S-78c894,A-d792a6,2023-02-17,2026-02-12 22:02:11.429868,Basic,4,76,912,False,True,False,False,annual,True,DevTools,US,Enterprise,4,2023-01-23,organic,False,51.0,20626.0,2.0,0.0,5.0,40.6,4.0,support,missing features,0,2023-01,36.36666666666667
S-2ee2e1,A-692f18,2024-06-12,2026-02-12 22:02:11.429868,Pro,50,2450,29400,False,True,False,False,annual,False,EdTech,US,Basic,5,2024-03-28,other,True,56.0,19032.0,7.0,0.0,2.0,37.5,5.0,support,switched to competitor,0,2024-03,20.333333333333332
S-5677fb,A-e5d6ab,2024-07-02,2026-02-12 22:02:11.429868,Enterprise,13,2587,31044,False,False,False,False,monthly,False,EdTech,US,Pro,3,2023-04-15,partner,False,33.0,7484.0,2.0,1.0,3.0,42.666666666666664,4.0,features,switched to competitor,0,2023-04,19.666666666666668
S-3c9a70,A-ee42db,2024-12-22,2026-02-12 22:02:11.429868,Basic,30,570,6840,False,False,False,False,monthly,True,EdTech,DE,Enterprise,13,2023-04-25,ads,False,34.0,5146.0,4.0,0.0,4.0,33.75,3.0,pricing,too expensive,0,2023-04,13.9
S-036362,A-c37601,2024-11-01,2026-02-12 22:02:11.429868,Pro,12,588,7056,False,False,False,False,annual,True,EdTech,US,Basic,6,2024-10-31,partner,True,52.0,9931.0,2.0,0.0,4.0,42.25,3.6666666666666665,support,switched to competitor,0,2024-10,15.6
S-18b1f9,A-02cd81,2024-08-13,2026-02-12 22:02:11.429868,Pro,44,2156,25872,False,False,False,False,monthly,True,HealthTech,IN,Basic,44,2024-03-28,other,False,55.0,15089.0,4.0,0.0,3.0,17.333333333333332,4.5,pricing,No feedback,0,2024-03,18.266666666666666
S-31afc4,A-d40bf7,2024-12-09,2026-02-12 22:02:11.429868,Pro,59,2891,34692,False,False,False,False,monthly,False,FinTech,IN,Basic,59,2024-11-08,organic,False,52.0,19015.0,3.0,0.0,2.0,20.5,5.0,Active,No feedback,0,2024-11,14.333333333333334
S-6ea0ad,A-712426,2024-12-15,2026-02-12 22:02:11.429868,Pro,13,637,7644,False,True,False,False,monthly,True,HealthTech,US,Enterprise,9,2024-11-10,other,False,35.0,11980.0,2.0,0.0,6.0,37.333333333333336,4.4,features,missing features,0,2024-11,14.133333333333333
S-c25d2f,A-fabe19,2024-12-12,2024-12-27 00:00:00.000000,Enterprise,32,6368,76416,False,False,False,True,annual,True,DevTools,UK,Enterprise,1,2024-11-11,ads,False,84.0,36407.0,7.0,0.0,3.0,40.666666666666664,4.0,Active,No feedback,1,2024-11,0.5
S-444f22,A-8ed5dd,2023-12-09,2026-02-12 22:02:11.429868,Pro,46,2254,27048,False,True,False,False,monthly,True,EdTech,UK,Enterprise,5,2023-06-29,event,False,19.0,7598.0,2.0,0.0,6.0,29.0,3.75,support,switched to competitor,0,2023-06,26.533333333333335
S-f3ff07,A-158f4e,2023-06-19,2024-05-15 00:00:00.000000,Basic,61,1159,13908,False,False,False,True,annual,False,FinTech,IN,Enterprise,61,2023-03-03,other,False,27.0,4910.0,6.0,1.0,5.0,27.6,4.333333333333333,budget,switched to competitor,1,2023-03,11.033333333333333
S-154119,A-3d957b,2024-08-30,2026-02-12 22:02:11.429868,Basic,73,1387,16644,False,False,False,False,monthly,True,HealthTech,UK,Pro,14,2024-04-04,other,False,14.0,2772.0,0.0,1.0,3.0,41.333333333333336,3.0,budget,too expensive,0,2024-04,17.7
S-62fa42,A-bb1486,2024-12-06,2024-12-19 00:00:00.000000,Basic,41,779,9348,False,False,True,True,annual,False,HealthTech,US,Basic,41,2024-11-05,organic,False,39.0,11635.0,6.0,0.0,3.0,11.0,3.0,budget,switched to competitor,1,2024-11,0.43333333333333335
S-97a57b,A-a0ca4e,2024-08-12,2026-02-12 22:02:11.429868,Enterprise,26,5174,62088,False,False,False,False,monthly,True,Cybersecurity,US,Pro,11,2024-03-08,ads,False,39.0,11159.0,2.0,0.0,6.0,39.166666666666664,3.8,Active,No feedback,0,2024-03,18.3
S-7c2997,A-c1e51e,2024-12-21,2024-12-31 00:00:00.000000,Pro,32,1568,18816,False,False,False,True,annual,True,FinTech,US,Basic,3,2024-10-02,organic,False,21.0,9942.0,0.0,0.0,5.0,40.0,3.2,pricing,missing features,1,2024-10,0.3333333333333333
S-9122a4,A-883b7d,2024-05-29,2026-02-12 22:02:11.429868,Enterprise,25,4975,59700,False,False,False,False,monthly,True,Cybersecurity,IN,Basic,17,2024-03-28,other,False,57.0,15901.0,2.0,1.0,7.0,25.571428571428573,3.6,Active,No feedback,0,2024-03,20.8
S-f9f7af,A-20736a,2024-08-07,2026-02-12 22:02:11.429868,Pro,50,2450,29400,False,False,False,False,annual,True,EdTech,IN,Enterprise,50,2024-03-16,organic,False,105.0,26498.0,6.0,1.0,4.0,42.25,3.75,competitor,too expensive,0,2024-03,18.466666666666665
S-f6edd4,A-5a92e7,2024-12-04,2024-12-15 00:00:00.000000,Basic,11,209,2508,False,False,False,True,annual,False,HealthTech,US,Pro,4,2024-06-11,ads,False,34.0,9983.0,7.0,0.0,7.0,45.0,4.4,budget,missing features,1,2024-06,0.36666666666666664
S-bbe998,A-08e34e,2024-07-01,2026-02-12 22:02:11.429868,Pro,14,686,8232,False,False,False,False,annual,True,EdTech,US,Basic,14,2024-06-27,event,False,36.0,5504.0,4.0,1.0,3.0,43.0,3.0,competitor,switched to competitor,0,2024-06,19.7
S-02508a,A-05d3b3,2024-02-04,2026-02-12 22:02:11.429868,Basic,28,532,6384,False,False,False,False,annual,True,DevTools,AU,Basic,9,2023-05-28,ads,True,61.0,18735.0,2.0,1.0,6.0,31.5,4.333333333333333,unknown,switched to competitor,0,2023-05,24.633333333333333
S-7e44b0,A-a33200,2024-10-14,2026-02-12 22:02:11.429868,Pro,29,1421,17052,False,False,False,False,annual,False,HealthTech,US,Basic,29,2024-09-15,partner,False,30.0,7842.0,1.0,0.0,3.0,36.333333333333336,4.5,features,too expensive,0,2024-09,16.2
S-028f5b,A-80eeb6,2024-02-20,2024-08-12 00:00:00.000000,Enterprise,26,5174,62088,False,False,False,True,annual,True,Cybersecurity,UK,Enterprise,22,2023-05-09,organic,False,54.0,8925.0,1.0,0.0,4.0,40.25,3.6666666666666665,features,missing features,1,2023-05,5.8
S-d26ee3,A-1f559b,2023-12-12,2024-05-24 00:00:00.000000,Basic,16,304,3648,False,False,False,True,monthly,True,HealthTech,US,Enterprise,5,2023-09-04,organic,True,33.0,5573.0,5.0,1.0,5.0,50.4,4.2,features,No feedback,1,2023-09,5.466666666666667
S-a1901c,A-5c9849,2024-12-10,2026-02-12 22:02:11.429868,Enterprise,19,3781,45372,False,False,False,False,monthly,False,EdTech,IN,Basic,19,2024-11-03,partner,False,57.0,12625.0,4.0,0.0,4.0,59.5,4.0,unknown,too expensive,0,2024-11,14.3
S-c96d86,A-1e1b80,2024-11-04,2026-02-12 22:02:11.429868,Basic,50,950,11400,False,True,False,False,annual,True,FinTech,CA,Enterprise,50,2023-09-12,other,False,62.0,22758.0,3.0,1.0,6.0,43.0,3.2,features,switched to competitor,0,2023-09,15.5
S-ea8479,A-bcf87c,2024-10-25,2026-02-12 22:02:11.429868,Basic,17,323,3876,False,False,True,False,annual,False,FinTech,US,Pro,10,2024-06-27,event,False,43.0,14400.0,0.0,0.0,2.0,63.0,4.0,Active,No feedback,0,2024-06,15.833333333333334
S-7eb81c,A-474ad4,2024-01-15,2026-02-12 22:02:11.429868,Pro,8,392,4704,False,False,False,False,monthly,False,EdTech,US,Basic,8,2023-11-28,organic,False,25.0,8402.0,2.0,0.0,3.0,33.0,5.0,Active,No feedback,0,2023-11,25.3
S-8d4b81,A-2b9d3e,2024-04-28,2026-02-12 22:02:11.429868,Basic,1,19,228,False,False,False,False,annual,False,EdTech,US,Enterprise,1,2023-06-04,partner,False,54.0,13558.0,1.0,3.0,3.0,34.666666666666664,5.0,Active,No feedback,0,2023-06,21.833333333333332
S-9e5075,A-81edc3,2024-09-02,2026-02-12 22:02:11.429868,Enterprise,44,8756,105072,False,False,False,False,annual,True,Cybersecurity,IN,Basic,5,2023-10-30,ads,False,61.0,15007.0,3.0,0.0,3.0,52.666666666666664,4.0,pricing,too expensive,0,2023-10,17.6
S-6bdda7,A-bad8c1,2024-06-03,2026-02-12 22:02:11.429868,Pro,37,1813,21756,False,False,False,False,monthly,True,FinTech,AU,Basic,7,2023-03-01,organic,False,76.0,28360.0,1.0,2.0,1.0,27.0,4.0,unknown,too expensive,0,2023-03,20.633333333333333
S-2c52b6,A-016043,2024-10-09,2026-02-12 22:02:11.429868,Enterprise,14,2786,33432,False,False,False,False,monthly,False,EdTech,CA,Basic,4,2024-07-31,organic,True,48.0,12548.0,0.0,0.0,3.0,30.333333333333332,4.0,competitor,switched to competitor,0,2024-07,16.366666666666667
S-9c09cb,A-702032,2024-12-10,2026-02-12 22:02:11.429868,Basic,28,532,6384,False,False,False,False,annual,True,HealthTech,US,Pro,28,2023-10-03,ads,False,35.0,7920.0,1.0,1.0,4.0,26.0,3.0,features,switched to competitor,0,2023-10,14.3
S-3829dc,A-1ac5e0,2024-11-17,2026-02-12 22:02:11.429868,Enterprise,33,6567,78804,False,False,False,False,monthly,True,DevTools,US,Basic,33,2024-10-20,event,False,48.0,15049.0,3.0,0.0,7.0,40.42857142857143,3.8,Active,No feedback,0,2024-10,15.066666666666666
S-d238c2,A-71615e,2024-08-17,2026-02-12 22:02:11.429868,Enterprise,55,10945,131340,False,False,False,False,annual,True,EdTech,US,Basic,15,2024-05-18,organic,False,22.0,10291.0,4.0,0.0,1.0,49.0,4.0,pricing,missing features,0,2024-05,18.133333333333333
S-885bd4,A-8bde0c,2024-11-13,2026-02-12 22:02:11.429868,Pro,12,588,7056,False,False,False,False,annual,True,DevTools,US,Basic,12,2024-11-04,organic,False,36.0,14352.0,0.0,0.0,3.0,25.666666666666668,4.0,features,missing features,0,2024-11,15.2
S-700923,A-bcf664,2024-04-04,2026-02-12 22:02:11.429868,Enterprise,13,2587,31044,False,False,False,False,monthly,True,DevTools,US,Pro,5,2023-05-19,other,False,25.0,7400.0,1.0,1.0,5.0,36.0,4.0,competitor,too expensive,0,2023-05,22.633333333333333
S-d538f6,A-d535f6,2024-12-15,2026-02-12 22:02:11.429868,Enterprise,12,0,0,True,False,True,False,monthly,True,DevTools,US,Basic,12,2024-09-03,organic,True,66.0,23834.0,1.0,1.0,0.0,0.0,4.0,features,switched to competitor,0,2024-09,14.133333333333333
S-5ca0fe,A-d3c88e,2024-11-02,2026-02-12 22:02:11.429868,Pro,16,784,9408,False,False,False,False,monthly,False,DevTools,US,Pro,16,2024-10-18,event,False,61.0,22080.0,3.0,0.0,3.0,58.0,4.0,support,too expensive,0,2024-10,15.566666666666666
S-83dc0a,A-f44180,2023-08-31,2026-02-12 22:02:11.429868,Enterprise,9,1791,21492,False,False,False,False,annual,True,Cybersecurity,UK,Pro,9,2023-02-13,event,False,35.0,6620.0,1.0,2.0,2.0,46.5,5.0,competitor,too expensive,0,2023-02,29.866666666666667
S-39a8f1,A-52dd88,2024-03-12,2026-02-12 22:02:11.429868,Pro,23,1127,13524,False,False,False,False,monthly,False,Cybersecurity,US,Pro,23,2023-02-21,ads,False,44.0,11904.0,0.0,1.0,1.0,72.0,4.0,Active,No feedback,0,2023-02,23.4
S-0a765d,A-439b2f,2024-07-03,2026-02-12 22:02:11.429868,Basic,4,76,912,False,False,False,False,monthly,True,DevTools,US,Enterprise,1,2024-02-21,ads,False,9.0,5346.0,3.0,0.0,3.0,18.333333333333332,4.0,features,switched to competitor,0,2024-02,19.633333333333333
S-fa9b43,A-10b8f2,2023-02-05,2026-02-12 22:02:11.429868,Basic,47,0,0,True,False,False,False,annual,False,HealthTech,DE,Basic,47,2023-01-11,organic,True,48.0,15221.0,1.0,1.0,3.0,46.333333333333336,4.333333333333333,support,too expensive,0,2023-01,36.766666666666666
S-3a57be,A-05f0e5,2024-05-15,2026-02-12 22:02:11.429868,Pro,32,1568,18816,False,False,False,False,monthly,True,FinTech,US,Basic,32,2023-05-04,partner,False,93.0,37559.0,8.0,1.0,4.0,20.0,4.0,features,missing features,0,2023-05,21.266666666666666
S-5ede24,A-9bfc9f,2024-07-30,2026-02-12 22:02:11.429868,Pro,60,2940,35280,False,False,False,False,monthly,True,DevTools,CA,Pro,53,2023-09-14,ads,False,72.0,22431.0,2.0,2.0,6.0,35.333333333333336,3.3333333333333335,Active,No feedback,0,2023-09,18.733333333333334
S-df5924,A-443f6f,2024-12-21,2024-12-22 00:00:00.000000,Pro,19,931,11172,False,False,False,True,annual,True,Cybersecurity,US,Basic,19,2024-12-07,organic,False,119.0,41329.0,9.0,0.0,4.0,28.0,4.666666666666667,Active,No feedback,1,2024-12,0.03333333333333333
S-eb9911,A-ab438f,2024-10-18,2026-02-12 22:02:11.429868,Basic,28,0,0,True,False,False,False,annual,True,Cybersecurity,US,Enterprise,13,2024-09-13,ads,False,43.0,12342.0,1.0,1.0,2.0,33.5,3.5,budget,No feedback,0,2024-09,16.066666666666666
S-7db513,A-4f18f0,2024-06-01,2026-02-12 22:02:11.429868,Enterprise,24,4776,57312,False,False,False,False,monthly,True,DevTools,CA,Pro,24,2024-04-21,other,True,45.0,14281.0,0.0,1.0,5.0,39.2,4.0,features,missing features,0,2024-04,20.7
S-2ded06,A-ff79f2,2024-12-25,2026-02-12 22:02:11.429868,Basic,31,589,7068,False,True,False,False,monthly,False,DevTools,US,Basic,8,2024-04-25,ads,False,70.0,23866.0,1.0,0.0,2.0,50.0,4.0,Active,No feedback,0,2024-04,13.8
S-c0ca82,A-00cac8,2024-12-02,2026-02-12 22:02:11.429868,Pro,19,931,11172,False,False,True,False,annual,True,HealthTech,AU,Enterprise,8,2023-09-15,organic,True,67.0,17652.0,4.0,0.0,2.0,33.0,4.0,Active,No feedback,0,2023-09,14.566666666666666
S-7cf7c6,A-22d9d2,2024-06-02,2026-02-12 22:02:11.429868,Pro,13,637,7644,False,False,False,False,annual,True,DevTools,FR,Pro,8,2024-03-22,event,False,47.0,15599.0,0.0,0.0,6.0,16.0,4.0,pricing,No feedback,0,2024-03,20.666666666666668
S-9fa49b,A-1f7acb,2023-09-01,2026-02-12 22:02:11.429868,Enterprise,64,12736,152832,False,True,False,False,annual,False,FinTech,UK,Basic,64,2023-08-06,ads,True,81.0,17998.0,4.0,2.0,7.0,41.714285714285715,4.4,Active,No feedback,0,2023-08,29.833333333333332
S-4a3e6c,A-acb7f7,2024-06-19,2026-02-12 22:02:11.429868,Pro,32,1568,18816,False,False,False,False,monthly,True,EdTech,US,Basic,32,2024-01-06,ads,False,47.0,13438.0,3.0,1.0,3.0,41.0,3.5,competitor,missing features,0,2024-01,20.1
S-112733,A-71615e,2024-10-21,2026-02-12 22:02:11.429868,Basic,15,285,3420,False,False,False,False,annual,False,EdTech,US,Basic,15,2024-05-18,organic,False,76.0,16727.0,6.0,1.0,1.0,49.0,4.0,pricing,missing features,0,2024-05,15.966666666666667
S-28332f,A-ff79f2,2024-09-16,2026-02-12 22:02:11.429868,Enterprise,23,4577,54924,False,False,False,False,monthly,True,DevTools,US,Basic,8,2024-04-25,ads,False,25.0,7369.0,0.0,0.0,2.0,50.0,4.0,Active,No feedback,0,2024-04,17.133333333333333
S-6709f4,A-bcbe98,2024-12-06,2026-02-12 22:02:11.429868,Basic,46,874,10488,False,False,False,False,monthly,False,Cybersecurity,US,Enterprise,46,2024-07-29,other,False,43.0,13720.0,1.0,0.0,7.0,38.285714285714285,4.0,competitor,missing features,0,2024-07,14.433333333333334
S-0b059f,A-7c4956,2023-07-10,2023-11-30 00:00:00.000000,Basic,5,95,1140,False,False,False,True,monthly,False,DevTools,US,Enterprise,5,2023-05-06,ads,False,63.0,20479.0,5.0,0.0,3.0,13.666666666666666,4.0,Active,No feedback,1,2023-05,4.766666666666667
S-d91908,A-02fac6,2024-09-22,2026-02-12 22:02:11.429868,Basic,22,418,5016,False,False,False,False,monthly,True,FinTech,US,Pro,22,2023-04-06,event,False,26.0,7326.0,4.0,1.0,6.0,23.333333333333332,4.0,support,missing features,0,2023-04,16.933333333333334
S-381988,A-eb7c38,2024-08-27,2026-02-12 22:02:11.429868,Pro,7,0,0,True,False,False,False,annual,False,DevTools,AU,Enterprise,5,2024-02-25,organic,False,44.0,8751.0,4.0,0.0,5.0,22.4,4.333333333333333,budget,No feedback,0,2024-02,17.8
S-535e55,A-9077b0,2024-12-08,2026-02-12 22:02:11.429868,Pro,7,343,4116,False,True,False,False,monthly,True,HealthTech,US,Basic,2,2024-08-25,ads,False,99.0,27511.0,4.0,1.0,3.0,40.333333333333336,4.333333333333333,Active,No feedback,0,2024-08,14.366666666666667
S-a22ca2,A-dbc825,2024-07-30,2026-02-12 22:02:11.429868,Enterprise,45,8955,107460,False,False,False,False,monthly,True,EdTech,FR,Enterprise,19,2024-01-07,partner,False,29.0,5394.0,7.0,0.0,6.0,49.5,4.0,features,too expensive,0,2024-01,18.733333333333334
S-4e762d,A-2789e3,2024-11-06,2026-02-12 22:02:11.429868,Enterprise,61,12139,145668,False,False,False,False,annual,True,FinTech,US,Enterprise,11,2024-09-14,partner,False,74.0,33879.0,6.0,1.0,4.0,47.25,4.0,Active,No feedback,0,2024-09,15.433333333333334
S-1d3a93,A-d82ef9,2024-08-10,2026-02-12 22:02:11.429868,Enterprise,26,5174,62088,False,False,False,False,monthly,False,EdTech,UK,Basic,26,2024-07-02,other,False,50.0,13030.0,3.0,0.0,5.0,39.8,4.25,budget,switched to competitor,0,2024-07,18.366666666666667
S-1c5650,A-1e1b80,2023-12-27,2026-02-12 22:02:11.429868,Pro,53,2597,31164,False,False,False,False,monthly,True,FinTech,CA,Enterprise,50,2023-09-12,other,False,29.0,2233.0,1.0,0.0,6.0,43.0,3.2,features,switched to competitor,0,2023-09,25.933333333333334
S-593787,A-9ee962,2023-11-22,2026-02-12 22:02:11.429868,Basic,9,0,0,True,True,False,False,monthly,True,HealthTech,US,Basic,9,2023-02-28,ads,False,67.0,19769.0,3.0,1.0,3.0,37.0,4.0,support,No feedback,0,2023-02,27.1
S-28a2b2,A-eb7fac,2024-09-22,2026-02-12 22:02:11.429868,Enterprise,7,1393,16716,False,False,False,False,monthly,True,DevTools,US,Enterprise,7,2023-10-28,organic,False,40.0,16734.0,1.0,0.0,4.0,34.0,4.0,unknown,switched to competitor,0,2023-10,16.933333333333334
S-0bdbb3,A-00cac8,2024-08-09,2026-02-12 22:02:11.429868,Enterprise,39,7761,93132,False,False,False,False,monthly,True,HealthTech,AU,Enterprise,8,2023-09-15,organic,True,80.0,29032.0,0.0,0.0,2.0,33.0,4.0,Active,No feedback,0,2023-09,18.4
S-dc8c2f,A-8b0451,2024-09-21,2026-02-12 22:02:11.429868,Basic,41,779,9348,False,False,False,False,monthly,True,FinTech,UK,Enterprise,41,2024-09-16,event,False,78.0,25562.0,3.0,0.0,7.0,26.571428571428573,3.5,budget,too expensive,0,2024-09,16.966666666666665
S-a33656,A-524364,2024-12-31,2026-02-12 22:02:11.429868,Basic,12,228,2736,False,False,False,False,monthly,True,DevTools,FR,Enterprise,3,2024-12-31,partner,False,18.0,3678.0,0.0,1.0,3.0,47.666666666666664,4.333333333333333,Active,No feedback,0,2024-12,13.6
S-b991d2,A-3ce5b8,2024-02-17,2026-02-12 22:02:11.429868,Pro,8,392,4704,False,False,False,False,annual,True,FinTech,IN,Basic,8,2023-09-07,ads,False,54.0,22837.0,5.0,0.0,10.0,42.5,3.7142857142857144,features,too expensive,0,2023-09,24.2
